"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TYROBP.4",5.35410040775422e-08,-0.701485239411182,0.729,0.912,0.00128075435853889,"9","TYROBP"
"ATP5A1",5.50884264323641e-08,0.508616548662912,0.75,0.449,0.00131777024868858,"9","ATP5A1"
"BTG1",6.19664920090375e-08,-0.712440440220927,0.208,0.591,0.00148230045534819,"9","BTG1"
"KCTD12.3",7.03401080960675e-08,0.576383090514156,0.833,0.531,0.00168260572576603,"9","KCTD12"
"RPL13.1",7.16194724498656e-08,0.512855977945384,1,0.861,0.00171320940047324,"9","RPL13"
"GSTP1.3",7.50156999680546e-08,0.560723458807154,0.917,0.644,0.00179445055893584,"9","GSTP1"
"LGALS2",9.16503830370366e-08,0.456203595783069,0.583,0.246,0.00219236881262895,"9","LGALS2"
"RPL5",9.34193836945471e-08,0.542120625015982,0.875,0.735,0.00223468507735726,"9","RPL5"
"ACTR2.3",1.41662821873936e-07,0.460582321058351,0.958,0.765,0.00338871636204641,"9","ACTR2"
"PTPRE.1",1.42133680635802e-07,0.59506200951392,0.688,0.373,0.00339997977448903,"9","PTPRE"
"RPL10",2.07336457608111e-07,0.488855407161716,0.896,0.615,0.00495969540244361,"9","RPL10"
"SSR1",2.18558964294462e-07,0.460570835593036,0.625,0.309,0.00522814898488783,"9","SSR1"
"CCDC88A",2.37045288312313e-07,0.568027722897402,0.75,0.455,0.00567036034171883,"9","CCDC88A"
"SOD2.3",2.57043024232023e-07,-0.718136696147238,0.208,0.576,0.00614872618265423,"9","SOD2"
"RPL23.1",4.39670654595697e-07,0.462807953998687,0.958,0.735,0.0105173617285837,"9","RPL23"
"RPS3",4.46461065153964e-07,0.487441080761566,0.979,0.809,0.010679795139548,"9","RPS3"
"CD44",7.07726783839954e-07,-0.631181042471428,0.542,0.759,0.0169295323962355,"9","CD44"
"LAPTM5.2",7.1546881390342e-07,-0.549230335052748,0.771,0.901,0.0171147294973837,"9","LAPTM5"
"NEAT1",7.4384743002067e-07,-0.721116379825288,0.167,0.515,0.0177935743735244,"9","NEAT1"
"DPYSL2",7.47034057556068e-07,0.462351669437529,0.625,0.305,0.0178698016907987,"9","DPYSL2"
"RAB7A",7.97788298244078e-07,0.512925319948276,0.708,0.412,0.0190838938822966,"9","RAB7A"
"SULF2.1",1.0605040639013e-06,0.465333851163309,0.812,0.507,0.025368317712583,"9","SULF2"
"PAK1",1.19021853972837e-06,0.503530570591943,0.688,0.405,0.0284712176888424,"9","PAK1"
"C1orf162",1.29596734303065e-06,0.475264988240693,0.708,0.401,0.0310008348126363,"9","C1orf162"
"RPL15",1.32725173922889e-06,0.540455195844731,0.979,0.812,0.0317491888540944,"9","RPL15"
"RPS17L",1.35265322587385e-06,0.350385755564213,0.896,0.505,0.0323568178161285,"9","RPS17L"
"RPS7",1.50900645258813e-06,0.492561007172254,0.729,0.436,0.0360969433523606,"9","RPS7"
"LTA4H",1.64250922783222e-06,-0.601351219087195,0.188,0.524,0.0392904632389746,"9","LTA4H"
"RPL27",1.66806353169884e-06,0.456748670153941,0.917,0.665,0.0399017477417678,"9","RPL27"
"RAB31.1",1.77533559353536e-06,0.457914408091916,0.812,0.532,0.0424678027329594,"9","RAB31"
"RPS24.1",1.94583332003451e-06,0.4368662452501,0.875,0.64,0.0465462788485455,"9","RPS24"
"GDI2.1",2.06485737774563e-06,0.461457252148566,0.75,0.545,0.0493934533330533,"9","GDI2"
"ALDH2.3",2.09734265958676e-06,0.426730847703436,0.771,0.42,0.0501705337599749,"9","ALDH2"
"NCF2.5",2.22453276239636e-06,-0.6120299745804,0.542,0.782,0.0532130482092834,"9","NCF2"
"CANX.2",2.56450241814579e-06,0.512301361872859,0.875,0.659,0.0613454623444654,"9","CANX"
"TKT.4",2.57147485534615e-06,-0.606392061103226,0.708,0.842,0.0615122500147353,"9","TKT"
"GNB2L1.1",2.57381589373273e-06,0.399613814526172,0.958,0.904,0.0615682499939806,"9","GNB2L1"
"RPL37",2.60639636674147e-06,0.472026182899891,0.75,0.48,0.0623476074888227,"9","RPL37"
"RPL35A",3.38713651069437e-06,0.46529437939185,0.896,0.665,0.0810236924723201,"9","RPL35A"
"RPL7A.1",3.3871839719909e-06,0.435204289121601,0.979,0.722,0.0810248277939944,"9","RPL7A"
"FGR",3.55270782967668e-06,-0.584609421556173,0.375,0.654,0.0849843239936959,"9","FGR"
"RPS21",4.03719799915431e-06,0.483170643383338,0.812,0.588,0.0965738133377702,"9","RPS21"
"RPS15",4.62099243027705e-06,0.46366725369378,0.833,0.563,0.110538759924657,"9","RPS15"
"RPS4X",4.78414574552673e-06,0.453017199539719,0.917,0.871,0.114441550378745,"9","RPS4X"
"SLC25A5",5.1915450834837e-06,0.363420292601824,0.667,0.363,0.124186949942014,"9","SLC25A5"
"RPS27",5.25932605006341e-06,0.389298792665126,0.75,0.418,0.125808338443567,"9","RPS27"
"RPS20",6.04632295786078e-06,0.476321944256689,0.896,0.682,0.144634091474988,"9","RPS20"
"RPLP1.5",7.22973260918948e-06,0.424336162287777,0.958,0.802,0.172942433744422,"9","RPLP1"
"RPL14",7.31505635158436e-06,0.362520967197987,0.938,0.69,0.17498346298625,"9","RPL14"
"SH2B3",7.58124183523523e-06,0.303661165881634,0.646,0.321,0.181350885940662,"9","SH2B3"
"ALDOA.1",7.69762095276818e-06,-0.531801835105632,0.396,0.691,0.184134790811168,"9","ALDOA"
"SAT1.6",8.68451566437023e-06,-0.601787472969732,0.688,0.832,0.2077422992074,"9","SAT1"
"PPIA",8.98516678311748e-06,0.387708169526171,0.583,0.295,0.214934174618953,"9","PPIA"
"GAPDH.1",1.0370516891308e-05,0.412518312994119,0.729,0.436,0.248073134556979,"9","GAPDH"
"PABPC1",1.09654000602726e-05,0.346271796377825,1,0.992,0.26230333484178,"9","PABPC1"
"DYNC1H1",1.10962091779316e-05,0.375825178010249,0.708,0.409,0.265432419745302,"9","DYNC1H1"
"RPS27A.1",1.26215953623617e-05,0.488577964296814,0.833,0.579,0.301921182663054,"9","RPS27A"
"RPL35",1.3106068458899e-05,0.421590604346828,0.771,0.539,0.313510263605324,"9","RPL35"
"TAGLN2",1.60269960866398e-05,0.430626009698751,0.542,0.295,0.38338177338851,"9","TAGLN2"
"KIF5B",1.66178415929279e-05,0.335870487391182,0.729,0.395,0.397515388744429,"9","KIF5B"
"TSC22D3.3",1.71114906924346e-05,-0.562008030117931,0.229,0.533,0.409323968853728,"9","TSC22D3"
"S100A4.2",1.88271034771566e-05,-0.507445995844782,0.458,0.751,0.450363142277064,"9","S100A4"
"DUSP1",1.96558368209886e-05,-0.497208289692194,0.562,0.812,0.470187272594869,"9","DUSP1"
"NPM1",2.26869769346329e-05,0.379145206133547,0.562,0.311,0.542695175253353,"9","NPM1"
"RPL9",2.40544775454338e-05,0.372729362992209,0.917,0.614,0.575407157364322,"9","RPL9"
"RPL7.1",2.67669522128499e-05,0.416589045492991,0.938,0.72,0.640292263883582,"9","RPL7"
"HSP90AB1",2.7829100087121e-05,0.389123381270669,0.833,0.576,0.66569990318402,"9","HSP90AB1"
"AMICA1.4",3.11784135354139e-05,0.568986600689925,0.729,0.628,0.745818830180635,"9","AMICA1"
"RPL32",3.56540414955261e-05,0.371847338126939,0.854,0.607,0.852880326614481,"9","RPL32"
"VPS35.1",3.84981957264248e-05,0.340034957814942,0.562,0.304,0.920915339971807,"9","VPS35"
"RPL8",3.9212068865156e-05,0.368094713014925,0.979,0.904,0.937991899323397,"9","RPL8"
"UTRN.5",4.29251374692579e-05,-0.556584358162909,0.229,0.513,1,"9","UTRN"
"TSPO.4",4.53976327218956e-05,-0.543658208418092,0.417,0.638,1,"9","TSPO"
"PTPRC.8",4.54765187521341e-05,-0.52666056517912,0.917,0.925,1,"9","PTPRC"
"EIF4G1",5.09566983082349e-05,0.297390696709641,0.667,0.365,1,"9","EIF4G1"
"WASF2.3",5.87843871045659e-05,-0.48675066095078,0.271,0.535,1,"9","WASF2"
"EIF1",5.8824826397553e-05,-0.437390986857517,0.812,0.887,1,"9","EIF1"
"LSP1",6.17429800107731e-05,0.365799163582108,0.792,0.513,1,"9","LSP1"
"RPL24",6.68788044498085e-05,0.335824249824343,0.854,0.566,1,"9","RPL24"
"LYST.5",6.98764810594186e-05,-0.523318200651553,0.333,0.65,1,"9","LYST"
"FAM49B",7.19905365006203e-05,0.395164666691457,0.625,0.379,1,"9","FAM49B"
"C10orf54.1",8.31709309812965e-05,-0.511006678096797,0.521,0.689,1,"9","C10orf54"
"EIF4B",9.45554064782389e-05,0.373211109959452,0.812,0.594,1,"9","EIF4B"
"MYO1F",0.000106198218977887,-0.477075127432401,0.417,0.641,1,"9","MYO1F"
"ITM2B",0.000106542540163523,-0.472957475208025,0.5,0.729,1,"9","ITM2B"
"RSL1D1",0.000115143290827701,0.323333839052902,0.667,0.411,1,"9","RSL1D1"
"VIM.6",0.000117244797507836,0.509001953088816,0.958,0.909,1,"9","VIM"
"B2M.1",0.000119054755446305,-0.325457984720884,1,1,1,"9","B2M"
"AIF1.6",0.000119534829310866,-0.520455863045089,0.75,0.843,1,"9","AIF1"
"HLA-C",0.000121078370518852,-0.421329586556121,0.938,0.956,1,"9","HLA-C"
"ARRB2.2",0.000148570402847152,-0.446208501437215,0.375,0.602,1,"9","ARRB2"
"IL6R.1",0.000157071525496427,0.307566523194586,0.646,0.388,1,"9","IL6R"
"MTDH",0.000161540304120992,0.344192861950208,0.792,0.505,1,"9","MTDH"
"PRKAR1A",0.000166186397612504,0.338510979082967,0.562,0.32,1,"9","PRKAR1A"
"HNRNPA1",0.000177687034572796,0.33722584552868,0.771,0.506,1,"9","HNRNPA1"
"RPL6",0.000183887854190907,0.350261883476179,0.938,0.713,1,"9","RPL6"
"RCSD1.1",0.000184033582509098,-0.436014191127558,0.292,0.556,1,"9","RCSD1"
"BTF3",0.000198447721480609,0.33610386365173,0.771,0.545,1,"9","BTF3"
"FNBP1",0.000200490489204174,0.582710260819844,0.688,0.465,1,"9","FNBP1"
"HNRNPH1",0.00021405604009693,0.291022349809329,0.688,0.409,1,"9","HNRNPH1"
"RNF213.1",0.00021457062182558,-0.573647526772746,0.438,0.631,1,"9","RNF213"
"CAPN2",0.000235419962187642,0.389448204910643,0.688,0.465,1,"9","CAPN2"
"SET",0.000236807668025298,0.333516069162574,0.625,0.388,1,"9","SET"
"FGL2.2",0.000245647815797236,0.439845592051263,0.979,0.859,1,"9","FGL2"
"FAU",0.000246256818852567,0.393212370220648,0.896,0.713,1,"9","FAU"
"RPL39",0.000263871923711532,0.373862925699874,0.583,0.374,1,"9","RPL39"
"SERBP1",0.000286699735328735,0.347492828545431,0.604,0.37,1,"9","SERBP1"
"CBL.1",0.000292042225718465,0.355918102118707,0.521,0.298,1,"9","CBL"
"PLEKHO1.1",0.000306558328742595,0.308209605589839,0.792,0.537,1,"9","PLEKHO1"
"CAT",0.000317810450885563,0.268403264675222,0.521,0.285,1,"9","CAT"
"FLNA.2",0.000339233665420763,-0.447880433260377,0.542,0.755,1,"9","FLNA"
"OAZ1.2",0.000343627454768984,-0.396390264893992,0.875,0.93,1,"9","OAZ1"
"BCAS4.3",0.000348895540407391,0.320963123541703,0.833,0.55,1,"9","BCAS4"
"UBA52",0.00038891213200957,0.343107149195108,0.896,0.746,1,"9","UBA52"
"ZFP36",0.000389900644230082,-0.459137803548601,0.354,0.581,1,"9","ZFP36"
"RPL34",0.000450869759118676,0.402583328432459,0.938,0.782,1,"9","RPL34"
"APLP2.7",0.00046493219032847,-0.516786690372677,0.792,0.839,1,"9","APLP2"
"TAPBP",0.000494520731680744,0.325714762755829,0.688,0.431,1,"9","TAPBP"
"RPL30",0.000505763623555371,0.284940630299396,0.521,0.288,1,"9","RPL30"
"FYB",0.000527797749650653,-0.470204631837714,0.438,0.63,1,"9","FYB"
"RAC1",0.000570157452614483,0.291894658259051,0.708,0.466,1,"9","RAC1"
"SLC25A3",0.000608005500635142,0.315019725545185,0.771,0.575,1,"9","SLC25A3"
"CRIP1",0.000686102704143837,0.349329236537394,0.521,0.304,1,"9","CRIP1"
"ITGB2.1",0.000693069335115776,-0.361010289505093,0.938,0.939,1,"9","ITGB2"
"RPS9",0.000752581667315308,0.304200502338018,0.875,0.777,1,"9","RPS9"
"RPS28",0.00077579028440726,0.351983246057468,0.688,0.5,1,"9","RPS28"
"SH3KBP1",0.00082391458148358,0.288202508666067,0.646,0.418,1,"9","SH3KBP1"
"HLA-B.2",0.000839319679730174,-0.290191841703918,1,1,1,"9","HLA-B"
"H2AFY",0.000839696219112425,0.319539321828221,0.771,0.573,1,"9","H2AFY"
"ITGAX.1",0.000841008536123061,0.324854923692903,0.583,0.384,1,"9","ITGAX"
"GNAS.1",0.000980841732509898,0.337988178570094,0.896,0.74,1,"9","GNAS"
"RPLP2",0.00102033063962854,0.296940219721419,0.938,0.736,1,"9","RPLP2"
"RPL28",0.00111483999027071,0.279453151352097,0.583,0.378,1,"9","RPL28"
"S100A10.2",0.00121764277922635,0.294013091960857,0.729,0.552,1,"9","S100A10"
"ANXA2",0.00126248354880217,0.315437474220722,0.771,0.68,1,"9","ANXA2"
"NCL",0.00131622881029163,0.300474210879735,0.771,0.548,1,"9","NCL"
"LGALS9.1",0.00152273432751093,0.272464605850512,0.521,0.324,1,"9","LGALS9"
"TYMP.1",0.00163759696882999,-0.368911106299153,0.479,0.665,1,"9","TYMP"
"RPL12",0.0017378350088001,0.281792408005632,0.75,0.588,1,"9","RPL12"
"S100A6.3",0.00195965214325563,-0.354081343768383,0.562,0.771,1,"9","S100A6"
"ACTR3.4",0.00251933360372426,0.266692768564805,0.75,0.587,1,"9","ACTR3"
"SYNCRIP",0.00264084909072228,0.259401983526072,0.542,0.344,1,"9","SYNCRIP"
"VCL",0.00274438001459875,0.251111365114335,0.521,0.328,1,"9","VCL"
"ITGA4.6",0.00276150341289388,0.312248309078293,0.688,0.486,1,"9","ITGA4"
"RNA18S5.3",0.00277130641162779,-0.295046162040805,1,1,1,"9","RNA18S5"
"ZFAND5.3",0.00281430736576052,-0.346292431001587,0.396,0.616,1,"9","ZFAND5"
"VCP",0.00293959340833798,0.282224753911019,0.521,0.332,1,"9","VCP"
"HNRNPC",0.00304764529276749,0.257376301178491,0.625,0.435,1,"9","HNRNPC"
"ZFP36L2.2",0.00325311205635038,-0.386317612668705,0.354,0.578,1,"9","ZFP36L2"
"MPEG1.3",0.00329436368749906,0.359164395666898,0.875,0.747,1,"9","MPEG1"
"GNAI2.2",0.00334587817630749,-0.35182274360033,0.75,0.82,1,"9","GNAI2"
"LCP1.1",0.00342718615709223,0.267847220054001,0.979,0.964,1,"9","LCP1"
"POU2F2.4",0.00366482992570293,-0.39078002602986,0.333,0.522,1,"9","POU2F2"
"HSP90B1",0.00401677604662635,0.254840130086215,0.729,0.56,1,"9","HSP90B1"
"HNRNPD",0.00417836100786647,0.253044973892013,0.667,0.458,1,"9","HNRNPD"
"KLF6.1",0.00464100914910468,-0.370363057651687,0.708,0.827,1,"9","KLF6"
"MSN.5",0.00477556257577843,-0.367148652990711,0.75,0.795,1,"9","MSN"
"SEPT2",0.00548440879902253,0.254470779003521,0.562,0.389,1,"9","SEPT2"
"EID1",0.0056561142841282,0.26452275217756,0.521,0.337,1,"9","EID1"
"SELL.3",0.00598255680785478,0.304835184078442,0.562,0.398,1,"9","SELL"
"EMILIN2.1",0.00664949417875904,-0.338893629514125,0.396,0.555,1,"9","EMILIN2"
"WARS.7",0.00665868371256647,-0.417791652842924,0.354,0.516,1,"9","WARS"
"CSF1R.8",0.00701364714074452,-0.443855852028894,0.396,0.576,1,"9","CSF1R"
"SMAP2.1",0.00738168714621269,-0.360576056540536,0.5,0.636,1,"9","SMAP2"
"CD86",0.00750817680721235,0.257439368435649,0.542,0.373,1,"9","CD86"
"CTSB.3",0.00780134697526063,-0.361844427413499,0.667,0.754,1,"9","CTSB"
"SRRM2",0.00792912020997407,-0.315815658464003,0.479,0.648,1,"9","SRRM2"
"HCK.3",0.00884525233956784,-0.32365381757299,0.354,0.517,1,"9","HCK"
"MT-ND2.1",0.00953888901174873,-0.303727685242911,0.875,0.901,1,"9","MT-ND2"
"UBC",0.00959052534807263,-0.263287897604204,0.896,0.934,1,"9","UBC"
