"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IL13RA1",1.52694649101523e-11,0.302422104805677,0.503,0.27,3.65260870115754e-07,"10","IL13RA1"
"HLA-DMA",3.93456704486248e-11,0.313737785464754,0.572,0.339,9.41187782801553e-07,"10","HLA-DMA"
"CD36.4",4.03025264122275e-11,0.323608683159224,0.631,0.379,9.64076734306895e-07,"10","CD36"
"NCOA4.1",6.61860146511301e-11,0.344304198652046,0.791,0.616,1.58323565646968e-06,"10","NCOA4"
"QKI",7.91213588938678e-11,0.292524541744889,0.636,0.406,1.89266202610021e-06,"10","QKI"
"CRTAP.2",7.94914839688619e-11,0.269519632375008,0.567,0.332,1.90151578801915e-06,"10","CRTAP"
"TSPO.5",1.29864132563807e-10,0.320792090860068,0.802,0.624,3.10647991505882e-06,"10","TSPO"
"CTSS.3",1.57532028050629e-10,0.289239023899484,1,0.986,3.7683236429991e-06,"10","CTSS"
"RPL13.1",3.01285045281982e-10,0.297979066928017,0.957,0.857,7.2070395681903e-06,"10","RPL13"
"RASSF4",3.78634994706452e-10,0.291598031241499,0.551,0.338,9.05732770837303e-06,"10","RASSF4"
"MEGF9.5",5.36145750063104e-10,0.296113625136956,0.711,0.469,1.28251424872595e-05,"10","MEGF9"
"FGL2.2",5.9666868151621e-10,0.345105925363151,0.963,0.855,1.42729115305493e-05,"10","FGL2"
"HLA-DRB5.4",1.4752419950208e-09,0.355931667945796,0.722,0.49,3.52892637628926e-05,"10","HLA-DRB5"
"CFP.1",1.70328932680347e-09,0.306766546081535,0.786,0.605,4.07443839864659e-05,"10","CFP"
"CECR1.1",1.7053707986392e-09,0.28546968603732,0.711,0.503,4.07941748742483e-05,"10","CECR1"
"PTAFR.3",2.52149350099995e-09,0.265479971538123,0.594,0.366,6.03166460374198e-05,"10","PTAFR"
"MT-ND5.2",2.9997716548728e-09,-0.419620898514881,0.733,0.856,7.17575377562122e-05,"10","MT-ND5"
"RPS18.1",4.23779042076778e-09,0.298204059428737,0.914,0.755,0.000101372184655186,"10","RPS18"
"ANXA1.6",6.90671741431539e-09,0.349072124500987,0.856,0.688,0.000165215587267838,"10","ANXA1"
"SYK.1",7.08104052985889e-09,0.323537426034577,0.733,0.57,0.000169385570514755,"10","SYK"
"CANX.1",9.3688491421479e-09,0.295348944519589,0.797,0.654,0.00022411224032932,"10","CANX"
"FOS.10",1.08805750571224e-08,0.320637618453379,0.984,0.853,0.000260274235941425,"10","FOS"
"RNF130.2",1.91654415841716e-08,0.26459325441542,0.701,0.494,0.000458456528134969,"10","RNF130"
"BIN2.4",2.26163233216981e-08,-0.357599140732078,0.337,0.534,0.00054100507017834,"10","BIN2"
"RPS16.1",3.32121288010534e-08,0.28328580116934,0.893,0.744,0.000794467333049998,"10","RPS16"
"RPS9",3.82938018121647e-08,0.262136588977542,0.898,0.771,0.000916026033148791,"10","RPS9"
"MT-CYB.1",4.56992827554778e-08,-0.367953533985081,0.92,0.93,0.00109317254279379,"10","MT-CYB"
"SORL1.1",5.16448725988719e-08,0.307989187904464,0.567,0.383,0.00123539699743762,"10","SORL1"
"MT-ND6",5.17881054533341e-08,-0.41544791627191,0.578,0.697,0.0012388232705492,"10","MT-ND6"
"RPLP0.5",5.21193485005378e-08,0.300307443336999,0.85,0.723,0.00124674693548136,"10","RPLP0"
"VAMP8",5.32404436413239e-08,0.259172628974977,0.578,0.377,0.00127356465234411,"10","VAMP8"
"RPS13.3",9.22799142813018e-08,0.278774728584024,0.882,0.789,0.00220742782952302,"10","RPS13"
"FCGRT.2",1.38265446851261e-07,0.269316325507619,0.722,0.546,0.003307447754129,"10","FCGRT"
"SH3BGRL3.1",1.49009087322108e-07,0.262323074770582,0.679,0.497,0.00356444637783214,"10","SH3BGRL3"
"S100A10.1",1.95551258036515e-07,0.254782229282478,0.711,0.545,0.00467778164349148,"10","S100A10"
"PGD.2",5.94309658432818e-07,0.251312546394855,0.529,0.359,0.0142164813393715,"10","PGD"
"MALAT1.4",2.30418754920375e-06,-0.365064057096204,1,0.999,0.055118470364503,"10","MALAT1"
"CD4",5.44724443098117e-06,0.252070208870538,0.615,0.471,0.130303534033501,"10","CD4"
"NAP1L1.9",7.57094285886121e-06,-0.522496847304347,0.561,0.626,0.181104524126819,"10","NAP1L1"
"ITGAL.6",9.62418591247523e-06,-0.313623202162682,0.358,0.501,0.23022015121232,"10","ITGAL"
"CYBB.2",1.18951266859198e-05,0.262431463686067,0.947,0.877,0.284543325453888,"10","CYBB"
"PTPRC.8",1.76732030288776e-05,-0.301636345559304,0.877,0.928,0.422760689653781,"10","PTPRC"
"CALM1",1.98292928335218e-05,-0.285862477503431,0.444,0.571,0.474336513870676,"10","CALM1"
"RPS19.8",4.95983173998337e-05,-0.34414450412157,0.749,0.782,1,"10","RPS19"
"UTRN.5",5.12891880882499e-05,-0.303661988279602,0.385,0.516,1,"10","UTRN"
"PTPN6.5",0.000736772696020141,-0.261104993224508,0.439,0.529,1,"10","PTPN6"
"LYN.10",0.00190419609432333,-0.351468094513152,0.684,0.707,1,"10","LYN"
"LYST.5",0.00628603636296988,-0.251240667927327,0.599,0.648,1,"10","LYST"
"LYZ.9",2.661050909431e-61,-2.52458256218745,0.341,0.858,6.3654998804499e-57,"11","LYZ"
"S100A9.8",5.9357188270031e-53,-2.83557689820481,0.271,0.791,1.41988330060741e-48,"11","S100A9"
"FCGR3A.3",2.52442509051721e-50,1.22661722172977,0.912,0.354,6.03867725902621e-46,"11","FCGR3A"
"VCAN.9",5.73958783941976e-49,-2.41105999452535,0.129,0.717,1.3729668070676e-44,"11","VCAN"
"S100A8.9",1.50709375356162e-48,-2.47840578278126,0.082,0.691,3.60511896789476e-44,"11","S100A8"
"FCN1.10",5.08827162344981e-41,-1.36846204117609,0.459,0.849,1.21716545504543e-36,"11","FCN1"
"FOS.11",5.56433772307666e-39,-1.30539404411409,0.547,0.878,1.33104522673717e-34,"11","FOS"
"FCGR3B.3",5.19544366256185e-38,0.711748006151973,0.729,0.258,1.24280207852142e-33,"11","FCGR3B"
"MNDA.8",3.86888824750075e-33,-1.04547924048257,0.265,0.71,9.25476757684654e-29,"11","MNDA"
"CD14.9",4.04834818315924e-32,-1.06110506613214,0.053,0.546,9.68405368893521e-28,"11","CD14"
"CDKN1C.3",5.87811622457948e-32,0.725727077816828,0.618,0.221,1.40610418208166e-27,"11","CDKN1C"
"PSAP.5",4.59407254172224e-29,-0.521144761363229,1,0.998,1.09894809270538e-24,"11","PSAP"
"MTSS1.3",2.15440506160641e-27,0.563421757716871,0.606,0.242,5.1535523478687e-23,"11","MTSS1"
"APLP2.8",1.71726582956825e-26,-0.862435026136505,0.635,0.849,4.10787159091021e-22,"11","APLP2"
"NAP1L1.10",2.73038905039072e-25,0.741038970679224,0.871,0.608,6.53136364743964e-21,"11","NAP1L1"
"AMICA1.7",4.97002547673448e-25,-0.762622027827192,0.253,0.651,1.18887979428965e-20,"11","AMICA1"
"ITGAL.7",1.61288693537607e-24,0.58989653193059,0.812,0.474,3.85818683811309e-20,"11","ITGAL"
"TNFAIP2.4",1.73149580155024e-24,-0.742028686116202,0.259,0.666,4.14191110688833e-20,"11","TNFAIP2"
"GRN.8",3.03316046837894e-24,-0.749333614916656,0.371,0.723,7.25562315640925e-20,"11","GRN"
"GPX1.7",2.76614581429517e-22,-0.697723962573355,0.194,0.581,6.61689740237547e-18,"11","GPX1"
"SPN.3",5.12658468125888e-21,0.592051038036205,0.741,0.413,1.22633032160394e-16,"11","SPN"
"MS4A7.3",1.40107853232895e-20,0.611216419026315,0.771,0.457,3.35151995718407e-16,"11","MS4A7"
"VIM.8",7.14109232010072e-20,-0.671816322170142,0.788,0.917,1.70822069389129e-15,"11","VIM"
"FOSB.8",7.69537208762587e-20,-0.719079717063687,0.141,0.504,1.84080995708098e-15,"11","FOSB"
"SRGN.5",7.87005722733107e-20,-0.631534161661005,0.576,0.825,1.88259638934986e-15,"11","SRGN"
"CTSB.5",4.96308920566393e-19,-0.634063305104154,0.5,0.767,1.18722056888687e-14,"11","CTSB"
"HLA-DRA.6",3.30413393721492e-18,-0.799007723996285,0.647,0.867,7.90381879121181e-14,"11","HLA-DRA"
"SLC44A2.2",3.31244455778118e-18,0.424533074930923,0.529,0.239,7.92369862666837e-14,"11","SLC44A2"
"PAG1.3",1.97951653932029e-17,0.471678678948577,0.541,0.252,4.73520151370806e-13,"11","PAG1"
"RP11-290F20.3.3",5.7988336443115e-17,0.397942289789474,0.559,0.265,1.38713899605575e-12,"11","RP11-290F20.3"
"NCF2.7",1.17879499706813e-15,-0.534005959062622,0.506,0.794,2.81979551248668e-11,"11","NCF2"
"RPLP1.7",1.93253800513463e-15,-0.5593884991007,0.588,0.817,4.62282416208255e-11,"11","RPLP1"
"MPEG1.3",5.10446641332506e-15,-0.531982939550178,0.524,0.761,1.22103941073149e-10,"11","MPEG1"
"LILRB1.3",5.85588223327916e-15,0.428049240272548,0.659,0.371,1.40078558902271e-10,"11","LILRB1"
"CSF1R.10",6.88472102836046e-15,0.486785571338785,0.818,0.559,1.6468941171941e-10,"11","CSF1R"
"CD74.6",1.12482039093554e-14,-0.624877344817559,0.835,0.947,2.69068285715691e-10,"11","CD74"
"AP1S2.5",3.28692344458648e-14,-0.48409464296183,0.224,0.528,7.86264957179532e-10,"11","AP1S2"
"PTPRC.9",8.03964334601648e-14,0.409359560054066,0.953,0.924,1.9231630848006e-09,"11","PTPRC"
"PPP1R15A.5",9.68445583150543e-14,-0.53527408169319,0.335,0.606,2.31661867945441e-09,"11","PPP1R15A"
"FCGRT.3",9.83299217756125e-14,-0.459495332634575,0.288,0.572,2.35215005879443e-09,"11","FCGRT"
"SIGLEC10.3",1.78113509005304e-13,0.405306561533493,0.594,0.319,4.26065324891588e-09,"11","SIGLEC10"
"CTSS.4",2.93367499021173e-13,-0.402718902313034,1,0.986,7.01764394408547e-09,"11","CTSS"
"CPVL.4",3.3067819378023e-13,-0.489869809314313,0.265,0.543,7.91015307341687e-09,"11","CPVL"
"KCTD12.5",4.28268664497295e-13,-0.465101488578867,0.265,0.55,1.02446147234398e-08,"11","KCTD12"
"ITGB2.2",4.31261778527539e-13,-0.414608954781147,0.853,0.943,1.03162130041573e-08,"11","ITGB2"
"TKT.5",4.75280666175518e-13,-0.473677505363429,0.7,0.847,1.13691888155846e-08,"11","TKT"
"HLA-DRB1.6",5.70881084847658e-13,-0.730261724242022,0.718,0.87,1.36560464306408e-08,"11","HLA-DRB1"
"HLA-E.7",5.78461872298182e-13,0.363187891844748,0.994,0.978,1.38373864472448e-08,"11","HLA-E"
"RPS19.9",6.22716867088536e-12,0.417044275236417,0.918,0.772,1.48960101776249e-07,"11","RPS19"
"HLA-B.2",1.97113219668419e-11,-0.318685117959138,0.994,1,4.71514532768825e-07,"11","HLA-B"
"IFITM3.3",2.73222550876595e-11,0.392804831698037,0.553,0.31,6.53575663951903e-07,"11","IFITM3"
"LYN.11",3.54163310450543e-11,0.472662983057727,0.8,0.701,8.47194054928744e-07,"11","LYN"
"RGS2.7",4.73247764000842e-11,-0.512772777661626,0.518,0.72,1.13205597626641e-06,"11","RGS2"
"NFKBIA.6",5.42600341414966e-11,-0.577021539071267,0.5,0.692,1.29795427669874e-06,"11","NFKBIA"
"TGFBI.5",5.74218579429832e-11,-0.405294875472993,0.353,0.592,1.3735882638541e-06,"11","TGFBI"
"LNPEP.1",7.7054791218677e-11,0.33298306267404,0.506,0.285,1.84322766074197e-06,"11","LNPEP"
"TXNIP.5",1.05204967917553e-10,0.424839733202052,0.965,0.939,2.51660803755579e-06,"11","TXNIP"
"CST3.2",1.28508164642078e-10,-0.405362713812181,0.688,0.829,3.07404380640315e-06,"11","CST3"
"CECR1.2",3.65582725801026e-10,-0.381304771594946,0.282,0.529,8.74510438388633e-06,"11","CECR1"
"ANXA1.7",1.02796327578347e-09,-0.49322438662228,0.506,0.709,2.45899095200164e-05,"11","ANXA1"
"MT-ND2.1",1.11286982208703e-09,0.373756763084502,0.918,0.899,2.6620959014144e-05,"11","MT-ND2"
"TNFRSF1B.9",1.13927381206207e-09,0.333977221674499,0.935,0.841,2.72525688583368e-05,"11","TNFRSF1B"
"RASSF5.3",1.19405003668158e-09,0.381890124570156,0.659,0.452,2.856287092746e-05,"11","RASSF5"
"VASP.6",1.22807386736396e-09,0.345441557387964,0.718,0.534,2.93767549812133e-05,"11","VASP"
"MACF1.3",2.48614305317629e-09,0.44798165791599,0.659,0.464,5.947102797503e-05,"11","MACF1"
"TYROBP.6",3.36162003063018e-09,-0.381218596349273,0.829,0.914,8.04133127527044e-05,"11","TYROBP"
"DDX5.3",3.39977564334375e-09,0.33208649416927,0.924,0.835,8.13260331644259e-05,"11","DDX5"
"TSC22D3.2",6.66973504681152e-09,0.347402597150605,0.706,0.518,0.000159546732054778,"11","TSC22D3"
"PTP4A2.8",7.21931836067761e-09,0.344920179665368,0.853,0.762,0.000172693314505769,"11","PTP4A2"
"MSN.4",8.89371343225279e-09,0.371942745123207,0.865,0.79,0.000212746519012919,"11","MSN"
"SYK.2",1.2577255119793e-08,-0.367329983715557,0.4,0.59,0.000300860519720568,"11","SYK"
"UTRN.6",2.00527061398694e-08,0.402939211156867,0.659,0.5,0.000479680783571815,"11","UTRN"
"ITGA4.5",2.17098722003987e-08,0.393373012526604,0.659,0.48,0.000519321852905736,"11","ITGA4"
"CFP.2",2.85969749718044e-08,-0.322029685066046,0.418,0.627,0.000684068238300532,"11","CFP"
"TPT1.7",6.53669392851978e-08,-0.314437783373954,0.935,0.973,0.00156364255464122,"11","TPT1"
"S100A10.2",9.19804691272661e-08,-0.318937398185415,0.365,0.566,0.00220026480199333,"11","S100A10"
"LYST.6",9.72510676924794e-08,0.381087039056104,0.806,0.636,0.0023263427902718,"11","LYST"
"WARS.8",1.84694196489263e-07,0.314477166307196,0.694,0.503,0.00441806987421966,"11","WARS"
"RPS13.4",2.00005540782554e-07,-0.339949903554912,0.688,0.801,0.00478433254105947,"11","RPS13"
"TMSB10.1",2.43366541725555e-07,-0.294337885054714,0.912,0.957,0.00582157104461701,"11","TMSB10"
"HLA-DPB1.6",2.61537422373592e-07,-0.54758230592547,0.541,0.685,0.00625623668059868,"11","HLA-DPB1"
"CAP1.8",2.7319721676351e-07,0.357130268411325,0.824,0.778,0.00653515062219992,"11","CAP1"
"NFKBIZ.3",2.81834572767806e-07,0.297236897525247,0.618,0.429,0.00674176481517868,"11","NFKBIZ"
"EHBP1L1.1",2.88647873887642e-07,0.312554609967279,0.612,0.44,0.00690474579126629,"11","EHBP1L1"
"TSPO.6",3.34480570117329e-07,-0.36314695596398,0.488,0.643,0.00800110971777662,"11","TSPO"
"CD44.1",3.92189106696251e-07,-0.32867827981313,0.624,0.764,0.00938155562128102,"11","CD44"
"RASSF2.1",4.63881440825736e-07,-0.291170310390908,0.424,0.613,0.0110965079459924,"11","RASSF2"
"LST1.8",7.55009436989112e-07,0.310612353411351,0.812,0.717,0.0180605807422165,"11","LST1"
"GSTP1.5",8.11774006549487e-07,-0.318173373881562,0.476,0.658,0.0194184460106703,"11","GSTP1"
"SAT1.6",8.26288289818224e-07,0.274623034926867,0.9,0.826,0.0197656421807417,"11","SAT1"
"MYD88.2",9.16326173998114e-07,0.254407807024953,0.529,0.352,0.0219194384082089,"11","MYD88"
"EMILIN2.2",9.78847380358347e-07,-0.285149978589028,0.376,0.562,0.023415008185552,"11","EMILIN2"
"WASF2.4",1.0159303790054e-06,0.254944007861269,0.7,0.521,0.0243020705961881,"11","WASF2"
"SULF2.1",1.21118946813261e-06,-0.291188778660386,0.329,0.522,0.0289728632672001,"11","SULF2"
"HLA-A.6",1.97060854326919e-06,-0.276137219446153,0.871,0.952,0.0471389269635422,"11","HLA-A"
"HLA-DRB5.5",2.93651505421296e-06,-0.369745131677412,0.324,0.514,0.0702443766118283,"11","HLA-DRB5"
"TYMP.1",3.8898053012826e-06,-0.279855951631998,0.512,0.671,0.0930480326119811,"11","TYMP"
"KLF4.1",4.54833636145505e-06,-0.268219732087836,0.465,0.634,0.108800754102366,"11","KLF4"
"IL17RA.5",5.97037213681057e-06,-0.300213355338016,0.359,0.514,0.142817271884646,"11","IL17RA"
"JAK1.2",6.56429727301129e-06,0.331976485216476,0.641,0.498,0.157024555067703,"11","JAK1"
"COX4I1",7.21498902150035e-06,-0.266022046464561,0.547,0.719,0.17258975238331,"11","COX4I1"
"PKM.6",9.77816561034237e-06,-0.298739673837452,0.529,0.652,0.233903499565,"11","PKM"
"MT-CYB.2",1.00603537387644e-05,0.280457660625399,0.976,0.927,0.240653721784984,"11","MT-CYB"
"SERPINA1.6",1.6706098845312e-05,0.342706835794453,0.782,0.683,0.399626590478707,"11","SERPINA1"
"ZFP36L2.2",1.72477960280283e-05,-0.263099687629361,0.424,0.583,0.412584528786466,"11","ZFP36L2"
"RPS24.2",2.12392981708066e-05,-0.273063238789453,0.518,0.65,0.508065251543865,"11","RPS24"
"OGFRL1.4",2.29543091743564e-05,-0.261148847210552,0.353,0.521,0.54909002975978,"11","OGFRL1"
"CANX.2",2.86182085153969e-05,-0.288799587021124,0.541,0.669,0.68457616589681,"11","CANX"
"PIK3AP1.3",3.18439682339098e-05,0.254564775410931,0.624,0.477,0.761739564123356,"11","PIK3AP1"
"MBD2.3",3.4109755652748e-05,0.299649903889267,0.524,0.409,0.815939464969384,"11","MBD2"
"MALAT1.5",4.85055711373046e-05,0.363804719034484,1,0.999,1,"11","MALAT1"
"RNF213.2",7.24113686130722e-05,0.285866748315573,0.712,0.623,1,"11","RNF213"
"CYBB.3",0.000119137045895849,-0.269891231840903,0.824,0.884,1,"11","CYBB"
"DUSP1.1",0.000162070717547477,-0.259661609779926,0.7,0.815,1,"11","DUSP1"
"MT-ATP8",0.000211681533813035,0.253961499223202,0.576,0.459,1,"11","MT-ATP8"
"DUSP6.2",0.00477414749341953,-0.253001650555599,0.565,0.631,1,"11","DUSP6"
"S100A8.10",2.46248697384502e-17,-1.75437082478136,0.462,0.667,5.89051509013468e-13,"12","S100A8"
"S100A9.9",2.22916886325175e-14,-1.71291888871211,0.705,0.766,5.33239483778451e-10,"12","S100A9"
"VCAN.10",1.23845549528414e-12,-1.29756011562985,0.576,0.69,2.9625093902692e-08,"12","VCAN"
"HLA-DPA1.7",1.05643896322436e-10,0.490199114296648,0.871,0.713,2.527107643929e-06,"12","HLA-DPA1"
"PSAP.6",1.68902359631855e-10,0.256500236824374,1,0.998,4.0403133447536e-06,"12","PSAP"
"HLA-DPB1.7",1.84016865812976e-09,0.41335167687382,0.848,0.67,4.4018674471122e-05,"12","HLA-DPB1"
"SIGLEC10.4",3.04854276519526e-07,0.278625928131567,0.545,0.325,0.00729241914862359,"12","SIGLEC10"
"HLA-DRB1.7",5.75131821873056e-07,0.349224591616459,0.917,0.86,0.0137577283110254,"12","HLA-DRB1"
"HLA-DRA.7",6.87231483368553e-07,0.322170417722709,0.947,0.851,0.0164392643136592,"12","HLA-DRA"
"RPS24.3",1.64697385412034e-06,-0.353494800541382,0.477,0.65,0.0393972615644126,"12","RPS24"
"HLA-DQB1.2",3.94229775493723e-06,0.286871279996571,0.583,0.407,0.0943037045958535,"12","HLA-DQB1"
"CD74.7",5.33696767266221e-06,0.294981546832472,0.985,0.939,0.127665603697753,"12","CD74"
"TNFRSF1B.10",1.29707722432712e-05,0.318577653682775,0.909,0.843,0.310273842831289,"12","TNFRSF1B"
"ANXA1.8",2.026931175589e-05,-0.376350452539449,0.561,0.704,0.484862206512646,"12","ANXA1"
"CPVL.5",3.79921365362797e-05,0.34406365322238,0.644,0.524,0.908809898084346,"12","CPVL"
"FCGR3A.4",6.1271662148688e-05,0.288746155832452,0.583,0.375,1,"12","FCGR3A"
"SERPINA1.7",6.78944223779764e-05,0.281184026073575,0.811,0.683,1,"12","SERPINA1"
"HSP90AA1.1",0.000214946350641121,0.303894589569699,0.765,0.67,1,"12","HSP90AA1"
"APLP2.9",0.000253580844542975,-0.35474430600511,0.773,0.841,1,"12","APLP2"
"MTRNR2L10",0.000745398970314403,-0.256992244127066,0.477,0.616,1,"12","MTRNR2L10"
"RGS2.8",0.000827210140586285,-0.274714197235373,0.591,0.714,1,"12","RGS2"
"VIM.9",0.000955528743824434,-0.299973197590575,0.864,0.912,1,"12","VIM"
"SAT1.7",0.00200199133616742,0.270037757120179,0.909,0.826,1,"12","SAT1"
"RPS18.2",0.00430876499914245,-0.271900499263327,0.742,0.765,1,"12","RPS18"
"MNDA.9",0.00454148509258574,-0.307300709182973,0.621,0.689,1,"12","MNDA"
"CD14.10",0.00674682933939011,-0.305984370727952,0.462,0.522,1,"12","CD14"
"LYZ.10",0.00902894982025887,-0.567732481510532,0.955,0.825,1,"12","LYZ"
"PSAP.7",4.22367035347458e-36,0.589457627013019,1,0.998,1.01034418525465e-31,"13","PSAP"
"HLA-DRB1.8",1.60575938019293e-19,0.709880874116089,0.985,0.857,3.8411370133595e-15,"13","HLA-DRB1"
"CD74.8",3.79913751095182e-19,0.655967265292532,0.992,0.939,9.08791683994785e-15,"13","CD74"
"HLA-DRA.8",1.38292182043999e-18,0.742324166147763,0.969,0.85,3.30808728667451e-14,"13","HLA-DRA"
"CPVL.6",3.10465806661081e-15,0.54729341150967,0.794,0.517,7.42665256113971e-11,"13","CPVL"
"HLA-B.3",1.8160099864903e-13,0.33437872981885,1,1,4.34407748868345e-09,"13","HLA-B"
"HLA-DPB1.8",4.63733895976417e-13,0.537381436187046,0.863,0.669,1.10929785256519e-08,"13","HLA-DPB1"
"MARCKS",7.43623083603276e-12,0.442366847926866,0.634,0.362,1.7788207782874e-07,"13","MARCKS"
"HLA-DPA1.8",8.4292695304356e-12,0.521182385404432,0.863,0.713,2.0163655643755e-07,"13","HLA-DPA1"
"PEA15",2.53765366645225e-11,0.3819418011207,0.527,0.264,6.07032133552043e-07,"13","PEA15"
"CST3.3",8.10320079613901e-11,0.464340237981473,0.87,0.819,1.93836666244441e-06,"13","CST3"
"DUSP6.3",3.73838682596186e-10,0.531977299186143,0.794,0.621,8.94259512638336e-06,"13","DUSP6"
"HLA-A.7",5.40013328603672e-10,0.372119122136513,0.969,0.947,1.29176588335284e-05,"13","HLA-A"
"HLA-DMA.1",3.27952807976174e-08,0.325180233113752,0.565,0.344,0.000784495911959805,"13","HLA-DMA"
"HLA-DRB5.6",1.87167675940413e-07,0.641755666674342,0.664,0.497,0.00447723797617061,"13","HLA-DRB5"
"TMSB10.2",2.98865501486131e-07,0.297302275289955,0.985,0.953,0.00714916166104974,"13","TMSB10"
"FTL.4",3.20447470692377e-07,0.286819409382221,0.992,0.975,0.00766542394643236,"13","FTL"
"TYMP.2",3.85981149347726e-07,0.304588376673868,0.84,0.655,0.00923305507354695,"13","TYMP"
"CD4.1",4.22788801290429e-07,0.303352006632986,0.672,0.471,0.0101135309156683,"13","CD4"
"HLA-DMB.1",8.80307443204982e-07,0.359903040313099,0.55,0.367,0.0210578343489064,"13","HLA-DMB"
"CTSB.6",9.4561301181346e-07,0.361572378499043,0.847,0.748,0.0226200088555898,"13","CTSB"
"CD300E.1",2.33987147523312e-06,0.313548480491384,0.664,0.479,0.0559720655590515,"13","CD300E"
"FCN1.11",2.58240884677945e-06,0.288912302774308,0.969,0.822,0.0617738020238111,"13","FCN1"
"FGL2.3",4.60780589025616e-06,0.297751449561736,0.924,0.858,0.110223324700818,"13","FGL2"
"MS4A6A.5",6.81625253029633e-06,0.327408274104666,0.626,0.463,0.163051576777219,"13","MS4A6A"
"SULF2.2",8.29998046603011e-06,0.293255492903317,0.695,0.504,0.198543832727906,"13","SULF2"
"ZFP36L1",1.27496281704445e-05,0.349657766788525,0.595,0.437,0.304983855465202,"13","ZFP36L1"
"PSME2",1.62604471515825e-05,0.325995889410953,0.519,0.365,0.388966156313006,"13","PSME2"
"CECR1.3",2.24890146583962e-05,0.281253663601359,0.664,0.509,0.537959719643496,"13","CECR1"
"ITM2B.1",2.75834483726616e-05,0.256473131375508,0.847,0.72,0.659823668522437,"13","ITM2B"
"TYROBP.7",4.54227141646544e-05,0.264973477143482,0.969,0.907,1,"13","TYROBP"
"PPP1R15A.6",4.87099562072871e-05,0.2572070103657,0.756,0.584,1,"13","PPP1R15A"
"MALAT1.6",4.87240338440523e-05,-0.36974207244749,1,0.999,1,"13","MALAT1"
"PLEKHO1",4.98980025143185e-05,0.309305376347016,0.649,0.536,1,"13","PLEKHO1"
"NFKBIA.7",5.43053733939478e-05,0.400345368431918,0.802,0.676,1,"13","NFKBIA"
"AIF1.7",6.36416467116827e-05,0.266711461004917,0.901,0.839,1,"13","AIF1"
"CFP.3",7.10133225717282e-05,0.349623141657416,0.74,0.61,1,"13","CFP"
"CD52.1",7.16736134275208e-05,0.273500626667556,0.641,0.511,1,"13","CD52"
"VCAN.11",0.000120748962305676,-0.857234039451152,0.779,0.681,1,"13","VCAN"
"ZFP36",0.000131175269229071,0.295857154672402,0.71,0.572,1,"13","ZFP36"
"ATP6V1B2",0.000228100044045842,0.293197818552797,0.588,0.457,1,"13","ATP6V1B2"
"SAT1.8",0.000311680095939907,0.281483211634881,0.878,0.827,1,"13","SAT1"
"S100A8.11",0.00672900265543357,-0.949951300311792,0.794,0.652,1,"13","S100A8"
"VCAN.12",2.41775344801942e-52,1.57676570823912,1,0.674,5.78350802300725e-48,"14","VCAN"
"S100A8.12",1.47904914879169e-42,1.4681776953864,1,0.646,3.53803346882459e-38,"14","S100A8"
"S100A9.10",3.38296394770969e-42,1.53272169809119,1,0.755,8.09238805931634e-38,"14","S100A9"
"S100A12.3",3.38236757648021e-29,0.817468041719115,0.734,0.276,8.0909614796983e-25,"14","S100A12"
"CYP1B1",3.71984337427808e-29,0.645765390004044,0.569,0.164,8.89823733561059e-25,"14","CYP1B1"
"MNDA.10",1.14365860632373e-18,0.687887681509195,0.945,0.677,2.735745752187e-14,"14","MNDA"
"ITGAM.2",5.27424797682152e-16,0.54802299827618,0.651,0.319,1.26165285853548e-11,"14","ITGAM"
"PLBD1.3",9.60021179969353e-16,0.601932978599885,0.697,0.38,2.29646666460469e-11,"14","PLBD1"
"CD14.11",1.39703234137634e-15,0.640451373833014,0.862,0.508,3.34184106380635e-11,"14","CD14"
"CTSD.3",4.50698486795198e-15,0.573026158755195,0.734,0.423,1.07811585026279e-10,"14","CTSD"
"APLP2.10",6.15202073164666e-14,0.600422893200581,0.982,0.833,1.4716248792172e-09,"14","APLP2"
"PGD.3",1.81090126170312e-13,0.500929447262661,0.67,0.358,4.33185690812004e-09,"14","PGD"
"HLA-DPA1.9",4.55010680450277e-13,-0.995829402485243,0.495,0.727,1.08843104870511e-08,"14","HLA-DPA1"
"MEGF9.6",6.13686093877057e-12,0.514798391912349,0.743,0.474,1.46799850516331e-07,"14","MEGF9"
"RGS2.9",9.11108331152287e-12,0.541288105290575,0.89,0.703,2.17946223894939e-07,"14","RGS2"
"FOS.12",3.14889699199806e-11,0.508219221672578,1,0.856,7.53247649455857e-07,"14","FOS"
"CSF3R.4",9.48191340603706e-11,0.459547568438289,0.661,0.378,2.26816850585813e-06,"14","CSF3R"
"VIM.10",1.61263732001525e-10,0.489325074884204,0.954,0.909,3.85758973320848e-06,"14","VIM"
"TALDO1.4",2.00645494723958e-10,0.389621967063571,0.743,0.47,4.79964087929179e-06,"14","TALDO1"
"MS4A6A.6",5.08976307317472e-10,0.392031624088653,0.789,0.459,1.21752222473412e-05,"14","MS4A6A"
"FOSB.9",5.26215597470973e-10,0.536118993313022,0.734,0.476,1.25876033071031e-05,"14","FOSB"
"SERPINB1.2",8.02652598048613e-10,0.416541208895614,0.688,0.426,1.92002527979209e-05,"14","SERPINB1"
